Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
2008-12-10 22:30:00,23,4,0.631578947368421,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,Phoenix Suns,0,2.0,Wednesday,December,0,18997.0
2008-12-11 20:00:00,18,3,0.16666666666666666,0.4805194805194805,14707.0,13510.0,20173.0,Washington Wizards,Boston Celtics,0,1.0,Thursday,December,0,20173.0
2008-12-11 22:30:00,4,4,0.6818181818181818,0.6219512195121951,19911.0,19911.0,19911.0,Utah Jazz,Portland Trail Blazers,0,3.0,Thursday,December,0,19911.0
2008-12-12 19:30:00,3,4,0.42857142857142855,0.5662650602409639,20049.0,14875.0,20562.0,Cleveland Cavaliers,Philadelphia 76ers,0,2.0,Friday,December,0,20562.0
2008-12-12 19:30:00,6,4,0.5555555555555556,0.17142857142857146,17585.0,19600.0,19600.0,Miami Heat,Atlanta Hawks,0,3.0,Friday,December,0,19600.0
2008-12-12 20:00:00,2,3,0.2631578947368421,0.6629213483146067,22076.0,21454.0,22076.0,Detroit Pistons,Indiana Pacers,0,0.0,Friday,December,0,22076.0
2008-12-12 20:00:00,12,2,0.3636363636363637,0.22857142857142854,10691.0,14793.0,18119.0,Memphis Grizzlies,Chicago Bulls,0,4.0,Friday,December,0,17132.0
2008-12-12 20:00:00,3,1,0.6363636363636364,0.2714285714285714,10745.0,12559.0,19177.0,Minnesota Timberwolves,San Antonio Spurs,0,5.0,Friday,December,0,15336.0
2008-12-12 21:00:00,24,23,0.65,0.6842105263157895,18422.0,19023.0,18422.0,Phoenix Suns,Orlando Magic,0,3.0,Friday,December,0,18422.0
2008-12-12 22:00:00,1,4,0.6086956521739131,0.5142857142857142,20642.0,20012.0,20687.0,Portland Trail Blazers,Los Angeles Clippers,0,1.0,Friday,December,0,20558.0
2008-12-12 22:30:00,6,2,0.6363636363636364,0.6666666666666666,18375.0,15025.0,20007.0,Golden State Warriors,Houston Rockets,0,4.0,Friday,December,0,19276.0
2008-12-12 22:30:00,2,4,0.2380952380952381,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,Sacramento Kings,0,1.0,Friday,December,0,18997.0
2008-12-13 19:00:00,4,6,0.85,0.7792207792207793,16366.0,15189.0,20148.0,Atlanta Hawks,Cleveland Cavaliers,0,4.0,Saturday,December,0,19200.0
2008-12-13 19:30:00,3,3,0.15789473684210525,0.4675324675324675,15550.0,14901.0,20484.0,Philadelphia 76ers,Washington Wizards,0,1.0,Saturday,December,0,15865.0
2008-12-13 20:30:00,9,3,0.09523809523809523,0.5147058823529411,19937.0,20285.0,20829.0,Dallas Mavericks,Oklahoma City Thunder,0,0.0,Saturday,December,0,20190.0
2008-12-13 20:30:00,2,1,0.3478260869565217,0.2714285714285714,13684.0,18717.0,18717.0,Milwaukee Bucks,Indiana Pacers,0,2.0,Saturday,December,0,14921.0
2008-12-13 21:00:00,2,3,0.2727272727272727,0.7162162162162162,14007.0,17171.0,20053.0,Denver Nuggets,Golden State Warriors,0,2.0,Saturday,December,0,15322.0
2008-12-13 21:00:00,24,4,0.6521739130434783,0.6219512195121951,19911.0,19911.0,19911.0,Utah Jazz,Orlando Magic,0,3.0,Saturday,December,0,19911.0
2008-12-13 22:00:00,2,2,0.2272727272727273,0.4084507042253521,16068.0,17317.0,17317.0,Sacramento Kings,New York Knicks,0,1.0,Saturday,December,0,12155.0
2008-12-13 22:30:00,6,1,0.2857142857142857,0.2676056338028169,15222.0,19236.0,19627.0,Los Angeles Clippers,Houston Rockets,0,3.0,Saturday,December,0,16203.0
2008-12-14 16:00:00,4,2,0.5263157894736842,0.22857142857142854,17132.0,15117.0,18119.0,Memphis Grizzlies,Miami Heat,0,3.0,Sunday,December,0,12271.0
2008-12-14 19:00:00,9,3,0.6521739130434783,0.654320987654321,18161.0,18252.0,18797.0,San Antonio Spurs,Oklahoma City Thunder,0,5.0,Sunday,December,0,17419.0
2008-12-14 21:30:00,1,4,0.19047619047619047,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,Minnesota Timberwolves,0,0.0,Sunday,December,0,18997.0
2008-12-15 19:00:00,2,3,0.15,0.4805194805194805,20173.0,12272.0,20173.0,Washington Wizards,Indiana Pacers,0,1.0,Monday,December,0,14502.0
2008-12-15 19:30:00,1,4,0.375,0.17142857142857146,19600.0,19805.0,19600.0,Miami Heat,Milwaukee Bucks,0,2.0,Monday,December,0,15029.0
2008-12-15 19:30:00,4,18,0.625,0.6923076923076923,18624.0,18624.0,18624.0,Boston Celtics,Utah Jazz,0,2.0,Monday,December,0,18624.0
2008-12-15 20:30:00,3,3,0.7272727272727273,0.5147058823529411,20190.0,19662.0,20829.0,Dallas Mavericks,Denver Nuggets,0,4.0,Monday,December,0,19969.0
2008-12-15 21:00:00,2,23,0.6666666666666666,0.6842105263157895,18422.0,19023.0,18422.0,Phoenix Suns,New York Knicks,0,4.0,Monday,December,0,18422.0
2008-12-15 22:00:00,1,2,0.2608695652173913,0.4084507042253521,12155.0,17317.0,17317.0,Sacramento Kings,Minnesota Timberwolves,0,2.0,Monday,December,0,10593.0
2008-12-15 22:30:00,24,2,0.75,0.6666666666666666,19276.0,15025.0,20007.0,Golden State Warriors,Orlando Magic,0,4.0,Monday,December,0,18844.0
2008-12-16 20:30:00,3,6,0.625,0.6447368421052632,16439.0,18442.0,18557.0,Houston Rockets,Denver Nuggets,0,3.0,Tuesday,December,0,17737.0
2008-12-16 22:00:00,2,4,0.25,0.5142857142857142,20558.0,0.0,20687.0,Portland Trail Blazers,Sacramento Kings,0,2.0,Tuesday,December,0,20005.0
2008-12-16 22:30:00,2,4,0.39130434782608703,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,New York Knicks,0,2.0,Tuesday,December,0,18997.0
2008-12-17 19:00:00,3,5,0.3684210526315789,0.4666666666666667,17877.0,18441.0,19800.0,Toronto Raptors,Dallas Mavericks,0,1.0,Wednesday,December,0,18832.0
2008-12-17 19:00:00,1,3,0.4782608695652174,0.4675324675324675,15865.0,17609.0,20484.0,Philadelphia 76ers,Milwaukee Bucks,0,3.0,Wednesday,December,0,11538.0
2008-12-17 19:00:00,18,6,0.9166666666666666,0.7792207792207793,19200.0,13868.0,20148.0,Atlanta Hawks,Boston Celtics,0,5.0,Wednesday,December,0,18729.0
2008-12-17 19:00:00,2,2,0.3181818181818182,0.2535211267605634,16102.0,15569.0,18165.0,Indiana Pacers,Golden State Warriors,0,2.0,Wednesday,December,0,11151.0
2008-12-17 19:30:00,3,3,0.14285714285714285,0.6629213483146067,22076.0,16084.0,22076.0,Detroit Pistons,Washington Wizards,0,1.0,Wednesday,December,0,22076.0
2008-12-17 20:00:00,4,1,0.17391304347826084,0.2714285714285714,15336.0,16442.0,19177.0,Minnesota Timberwolves,Cleveland Cavaliers,0,0.0,Wednesday,December,0,14899.0
2008-12-17 20:30:00,1,12,0.3043478260869565,0.4857142857142857,19519.0,21778.0,23430.0,Chicago Bulls,Los Angeles Clippers,0,3.0,Wednesday,December,0,20102.0
2008-12-18 20:00:00,3,24,0.625,0.6,16812.0,16021.0,17461.0,Orlando Magic,San Antonio Spurs,0,4.0,Thursday,December,0,17461.0
2008-12-18 22:30:00,23,4,0.64,0.5142857142857142,20005.0,12884.0,20687.0,Portland Trail Blazers,Phoenix Suns,0,2.0,Thursday,December,0,20650.0
2008-12-19 19:00:00,1,2,0.3333333333333333,0.2535211267605634,11151.0,14288.0,18165.0,Indiana Pacers,Los Angeles Clippers,0,4.0,Friday,December,0,12653.0
2008-12-19 19:00:00,3,3,0.13636363636363635,0.4805194805194805,14502.0,16963.0,20173.0,Washington Wizards,Philadelphia 76ers,0,0.0,Friday,December,0,18323.0
2008-12-19 19:30:00,2,6,0.24,0.7792207792207793,18729.0,12705.0,20148.0,Atlanta Hawks,Golden State Warriors,0,0.0,Friday,December,0,16768.0
2008-12-19 19:30:00,12,18,0.4583333333333333,0.6923076923076923,18624.0,18624.0,18624.0,Boston Celtics,Chicago Bulls,0,3.0,Friday,December,0,18624.0
2008-12-19 19:30:00,1,2,0.375,0.2535211267605634,19763.0,19033.0,19763.0,New York Knicks,Milwaukee Bucks,0,1.0,Friday,December,0,19009.0
2008-12-19 20:00:00,4,3,0.64,0.6629213483146067,22076.0,20112.0,22076.0,Detroit Pistons,Utah Jazz,0,3.0,Friday,December,0,22076.0
2008-12-19 20:00:00,4,4,0.5238095238095238,0.17142857142857146,15029.0,19312.0,19600.0,Miami Heat,Los Angeles Lakers,0,2.0,Friday,December,0,19600.0
2008-12-19 20:30:00,2,6,0.24,0.6447368421052632,17737.0,16141.0,18557.0,Houston Rockets,Sacramento Kings,0,1.0,Friday,December,0,18271.0
2008-12-19 22:30:00,4,3,0.6666666666666666,0.7162162162162162,15322.0,15418.0,20053.0,Denver Nuggets,Cleveland Cavaliers,0,3.0,Friday,December,0,19155.0
2008-12-20 19:00:00,4,24,0.7692307692307693,0.6,17461.0,15702.0,17461.0,Orlando Magic,Los Angeles Lakers,0,4.0,Saturday,December,0,17461.0
2008-12-20 19:30:00,2,3,0.48,0.4675324675324675,11538.0,20338.0,20484.0,Philadelphia 76ers,Indiana Pacers,0,3.0,Saturday,December,0,14599.0
2008-12-20 20:00:00,6,1,0.16666666666666666,0.2714285714285714,14899.0,15008.0,19177.0,Minnesota Timberwolves,Houston Rockets,0,0.0,Saturday,December,0,12115.0
2008-12-20 20:30:00,5,3,0.3333333333333333,0.654320987654321,17419.0,0.0,18797.0,San Antonio Spurs,Toronto Raptors,0,1.0,Saturday,December,0,17227.0
2008-12-20 20:30:00,4,12,0.6153846153846154,0.4857142857142857,20102.0,21658.0,23430.0,Chicago Bulls,Utah Jazz,0,2.0,Saturday,December,0,22046.0
2008-12-20 20:30:00,1,1,0.4074074074074074,0.2714285714285714,14921.0,14503.0,18717.0,Milwaukee Bucks,Los Angeles Clippers,0,4.0,Saturday,December,0,15014.0
2008-12-20 21:00:00,3,23,0.6521739130434783,0.6842105263157895,18422.0,19023.0,18422.0,Phoenix Suns,Denver Nuggets,0,3.0,Saturday,December,0,18422.0
2008-12-21 14:00:00,3,6,0.5454545454545454,0.7792207792207793,16768.0,18968.0,20148.0,Atlanta Hawks,Detroit Pistons,0,2.0,Sunday,December,0,15233.0
2008-12-21 18:00:00,2,18,0.36,0.6923076923076923,18624.0,18624.0,18624.0,Boston Celtics,New York Knicks,0,1.0,Sunday,December,1,18624.0
2008-12-21 18:00:00,3,3,0.13043478260869565,0.4805194805194805,18323.0,16108.0,20173.0,Washington Wizards,Dallas Mavericks,0,0.0,Sunday,December,0,15582.0
2008-12-22 19:00:00,2,24,0.7777777777777778,0.6,17461.0,16868.0,17461.0,Orlando Magic,Golden State Warriors,0,5.0,Monday,December,0,17461.0
2008-12-22 20:00:00,4,2,0.375,0.22857142857142854,12271.0,12407.0,18119.0,Memphis Grizzlies,Los Angeles Lakers,0,4.0,Monday,December,0,17456.0
2008-12-22 20:30:00,2,3,0.6538461538461539,0.654320987654321,17227.0,15561.0,18797.0,San Antonio Spurs,Sacramento Kings,0,4.0,Monday,December,0,18372.0
2008-12-22 21:00:00,4,3,0.6153846153846154,0.7162162162162162,19155.0,14348.0,20053.0,Denver Nuggets,Portland Trail Blazers,0,2.0,Monday,December,0,18611.0
2008-12-22 22:30:00,5,1,0.3636363636363637,0.2676056338028169,16203.0,19060.0,19627.0,Los Angeles Clippers,Toronto Raptors,0,2.0,Monday,December,0,16094.0
2008-12-23 19:00:00,9,6,0.1153846153846154,0.7792207792207793,15233.0,19257.0,20148.0,Atlanta Hawks,Oklahoma City Thunder,0,1.0,Tuesday,December,0,12138.0
2008-12-23 19:00:00,6,4,0.6296296296296297,0.5662650602409639,20562.0,17695.0,20562.0,Cleveland Cavaliers,Houston Rockets,0,3.0,Tuesday,December,0,20562.0
2008-12-23 19:30:00,2,4,0.5454545454545454,0.17142857142857146,19600.0,19600.0,19600.0,Miami Heat,Golden State Warriors,0,2.0,Tuesday,December,0,17862.0
2008-12-23 19:30:00,3,18,0.4615384615384616,0.6923076923076923,18624.0,18624.0,18624.0,Boston Celtics,Philadelphia 76ers,0,3.0,Tuesday,December,1,18624.0
2008-12-23 20:00:00,12,3,0.5652173913043478,0.6629213483146067,22076.0,19733.0,22076.0,Detroit Pistons,Chicago Bulls,0,3.0,Tuesday,December,1,22076.0
2008-12-23 20:00:00,4,1,0.5925925925925926,0.2714285714285714,15014.0,17935.0,18717.0,Milwaukee Bucks,Utah Jazz,0,1.0,Tuesday,December,0,14888.0
2008-12-23 20:30:00,2,3,0.36,0.5147058823529411,19969.0,20279.0,20829.0,Dallas Mavericks,Memphis Grizzlies,0,3.0,Tuesday,December,0,20200.0
2008-12-23 20:30:00,1,3,0.6666666666666666,0.654320987654321,18372.0,15910.0,18797.0,San Antonio Spurs,Minnesota Timberwolves,0,4.0,Tuesday,December,0,17996.0
2008-12-23 22:00:00,3,4,0.6296296296296297,0.5142857142857142,20650.0,12884.0,20687.0,Portland Trail Blazers,Denver Nuggets,0,3.0,Tuesday,December,0,20007.0
2008-12-25 14:30:00,3,23,0.6785714285714286,0.6842105263157895,18422.0,19023.0,18422.0,Phoenix Suns,San Antonio Spurs,0,4.0,Thursday,December,1,18422.0
2008-12-25 17:00:00,18,4,0.8076923076923077,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,Boston Celtics,0,3.0,Thursday,December,1,18997.0
2008-12-25 20:00:00,3,4,0.125,0.5662650602409639,20562.0,14584.0,20562.0,Cleveland Cavaliers,Washington Wizards,0,0.0,Thursday,December,0,20562.0
2008-12-25 22:30:00,3,4,0.6071428571428571,0.5142857142857142,20007.0,12884.0,20687.0,Portland Trail Blazers,Dallas Mavericks,0,3.0,Thursday,December,0,20643.0
2008-12-26 17:00:00,12,4,0.5652173913043478,0.17142857142857146,17862.0,19600.0,19600.0,Miami Heat,Chicago Bulls,0,3.0,Friday,December,1,19600.0
2008-12-26 19:30:00,1,2,0.3461538461538461,0.2535211267605634,19009.0,19033.0,19763.0,New York Knicks,Minnesota Timberwolves,0,0.0,Friday,December,0,19763.0
2008-12-26 20:00:00,9,3,0.1111111111111111,0.6629213483146067,22076.0,18862.0,22076.0,Detroit Pistons,Oklahoma City Thunder,0,1.0,Friday,December,0,22076.0
2008-12-26 20:00:00,2,2,0.38461538461538464,0.22857142857142854,17456.0,13232.0,18119.0,Memphis Grizzlies,Indiana Pacers,0,3.0,Friday,December,0,12346.0
2008-12-26 21:00:00,3,4,0.6071428571428571,0.6219512195121951,19911.0,19911.0,19911.0,Utah Jazz,Dallas Mavericks,0,2.0,Friday,December,0,19911.0
2008-12-26 21:00:00,3,3,0.4444444444444444,0.7162162162162162,18611.0,13684.0,20053.0,Denver Nuggets,Philadelphia 76ers,0,2.0,Friday,December,0,19155.0
2008-12-26 22:00:00,5,2,0.39130434782608703,0.4084507042253521,10593.0,17608.0,17317.0,Sacramento Kings,Toronto Raptors,0,2.0,Friday,December,0,12059.0
2008-12-26 22:30:00,18,2,0.25,0.6666666666666666,18844.0,15025.0,20007.0,Golden State Warriors,Boston Celtics,0,1.0,Friday,December,0,19596.0
2008-12-27 19:00:00,12,6,0.42857142857142855,0.7792207792207793,12138.0,18980.0,20148.0,Atlanta Hawks,Chicago Bulls,0,1.0,Saturday,December,0,18031.0
2008-12-27 19:00:00,9,3,0.16,0.4805194805194805,15582.0,16190.0,20173.0,Washington Wizards,Oklahoma City Thunder,0,1.0,Saturday,December,0,16181.0
2008-12-27 20:00:00,24,1,0.7857142857142857,0.2714285714285714,12115.0,13438.0,19177.0,Minnesota Timberwolves,Orlando Magic,0,5.0,Saturday,December,0,17003.0
2008-12-27 20:30:00,4,6,0.5862068965517241,0.6447368421052632,18271.0,18055.0,18557.0,Houston Rockets,Utah Jazz,0,2.0,Saturday,December,1,18245.0
2008-12-27 20:30:00,3,1,0.4137931034482759,0.2714285714285714,14888.0,16436.0,18717.0,Milwaukee Bucks,Detroit Pistons,0,3.0,Saturday,December,0,17086.0
2008-12-27 20:30:00,2,3,0.6896551724137931,0.654320987654321,17996.0,15910.0,18797.0,San Antonio Spurs,Memphis Grizzlies,0,5.0,Saturday,December,0,18797.0
2008-12-27 22:00:00,5,4,0.375,0.5142857142857142,20643.0,12888.0,20687.0,Portland Trail Blazers,Toronto Raptors,0,2.0,Saturday,December,0,20588.0
2008-12-28 13:00:00,3,2,0.3333333333333333,0.2535211267605634,19763.0,19812.0,19763.0,New York Knicks,Denver Nuggets,0,0.0,Sunday,December,0,19763.0
2008-12-28 15:30:00,3,1,0.2962962962962963,0.2676056338028169,16094.0,14624.0,19627.0,Los Angeles Clippers,Dallas Mavericks,0,1.0,Sunday,December,0,16685.0
2008-12-28 19:00:00,4,4,0.5416666666666666,0.5662650602409639,20562.0,11595.0,20562.0,Cleveland Cavaliers,Miami Heat,0,3.0,Sunday,December,0,20562.0
2008-12-28 21:00:00,18,2,0.21428571428571427,0.4084507042253521,12059.0,17608.0,17317.0,Sacramento Kings,Boston Celtics,0,0.0,Sunday,December,0,16029.0
2008-12-28 21:30:00,2,4,0.8148148148148148,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,Golden State Warriors,0,3.0,Sunday,December,0,18997.0
2008-12-29 19:00:00,3,6,0.6333333333333333,0.7792207792207793,18031.0,18972.0,20148.0,Atlanta Hawks,Denver Nuggets,0,3.0,Monday,December,0,17131.0
2008-12-29 19:30:00,24,3,0.7586206896551724,0.6629213483146067,22076.0,18338.0,22076.0,Detroit Pistons,Orlando Magic,0,4.0,Monday,December,0,22076.0
2008-12-29 20:00:00,2,1,0.21428571428571427,0.2714285714285714,17003.0,18076.0,19177.0,Minnesota Timberwolves,Memphis Grizzlies,0,2.0,Monday,December,0,12207.0
2008-12-29 20:30:00,3,6,0.19230769230769232,0.6447368421052632,18245.0,18055.0,18557.0,Houston Rockets,Washington Wizards,0,2.0,Monday,December,0,18278.0
2008-12-29 21:00:00,3,4,0.6,0.6219512195121951,19911.0,19911.0,19911.0,Utah Jazz,Philadelphia 76ers,0,2.0,Monday,December,0,19911.0
2008-12-29 22:30:00,5,2,0.36,0.6666666666666666,19596.0,15025.0,20007.0,Golden State Warriors,Toronto Raptors,0,2.0,Monday,December,0,19596.0
2008-12-30 19:00:00,6,2,0.3076923076923077,0.2535211267605634,12653.0,16754.0,18165.0,Indiana Pacers,Atlanta Hawks,0,2.0,Tuesday,December,0,13762.0
2008-12-30 19:30:00,4,4,0.56,0.17142857142857146,19600.0,18303.0,19600.0,Miami Heat,Cleveland Cavaliers,0,4.0,Tuesday,December,0,19600.0
2008-12-30 20:00:00,23,2,0.6538461538461539,0.22857142857142854,12346.0,13121.0,18119.0,Memphis Grizzlies,Phoenix Suns,0,3.0,Tuesday,December,0,14471.0
2008-12-30 20:30:00,1,3,0.20689655172413796,0.5147058823529411,20200.0,20249.0,20829.0,Dallas Mavericks,Minnesota Timberwolves,0,2.0,Tuesday,December,0,20264.0
2008-12-30 20:30:00,1,3,0.6666666666666666,0.654320987654321,18797.0,15910.0,18797.0,San Antonio Spurs,Milwaukee Bucks,0,4.0,Tuesday,December,0,18797.0
2008-12-30 22:00:00,1,2,0.2413793103448276,0.4084507042253521,16029.0,17583.0,17317.0,Sacramento Kings,Los Angeles Clippers,0,1.0,Tuesday,December,0,11420.0
2008-12-30 22:00:00,18,4,0.6333333333333333,0.5142857142857142,20588.0,12888.0,20687.0,Portland Trail Blazers,Boston Celtics,0,3.0,Tuesday,December,0,20651.0
2008-12-31 14:00:00,24,12,0.7666666666666667,0.4857142857142857,22046.0,22879.0,23430.0,Chicago Bulls,Orlando Magic,0,4.0,Wednesday,December,0,21861.0
2008-12-31 19:00:00,3,5,0.3461538461538461,0.4666666666666667,18832.0,17302.0,19800.0,Toronto Raptors,Denver Nuggets,0,2.0,Wednesday,December,0,18879.0
2008-12-31 19:00:00,1,6,0.41935483870967744,0.6447368421052632,18278.0,18179.0,18557.0,Houston Rockets,Milwaukee Bucks,0,3.0,Wednesday,December,0,18228.0
2008-12-31 21:30:00,3,1,0.4482758620689655,0.2676056338028169,16685.0,17382.0,19627.0,Los Angeles Clippers,Philadelphia 76ers,0,1.0,Wednesday,December,0,14021.0
2009-01-02 19:00:00,3,27,0.7741935483870968,0.6,17461.0,17451.0,17461.0,Orlando Magic,Miami Heat,0,4.0,Friday,January,1,17461.0
2009-01-02 19:00:00,6,5,0.3703703703703704,0.4666666666666667,18879.0,14186.0,19800.0,Toronto Raptors,Houston Rockets,0,2.0,Friday,January,0,19800.0
2009-01-02 19:30:00,2,14,0.1851851851851852,0.6923076923076923,18624.0,0.0,18624.0,Boston Celtics,Washington Wizards,0,2.0,Friday,January,0,18624.0
2009-01-02 19:30:00,10,4,0.8571428571428571,0.5662650602409639,20562.0,17720.0,20562.0,Cleveland Cavaliers,Chicago Bulls,0,4.0,Friday,January,1,20562.0
2009-01-02 19:30:00,2,2,0.32142857142857145,0.2535211267605634,19763.0,19812.0,19763.0,New York Knicks,Indiana Pacers,0,0.0,Friday,January,1,19763.0
2009-01-02 20:00:00,2,3,0.2333333333333333,0.6629213483146067,22076.0,14576.0,22076.0,Detroit Pistons,Sacramento Kings,0,1.0,Friday,January,0,22076.0
2009-01-02 20:00:00,3,2,0.6774193548387096,0.22857142857142854,14471.0,10422.0,18119.0,Memphis Grizzlies,San Antonio Spurs,0,4.0,Friday,January,0,12597.0
2009-01-02 20:00:00,2,1,0.2333333333333333,0.2714285714285714,12207.0,14432.0,19177.0,Minnesota Timberwolves,Golden State Warriors,0,3.0,Friday,January,0,11921.0
2009-01-02 20:30:00,3,2,0.43333333333333335,0.5147058823529411,20264.0,19687.0,20829.0,Dallas Mavericks,Philadelphia 76ers,0,1.0,Friday,January,0,20327.0
2009-01-02 21:00:00,1,20,0.6666666666666666,0.6842105263157895,18422.0,19023.0,18422.0,Phoenix Suns,Los Angeles Clippers,0,4.0,Friday,January,0,18422.0
2009-01-02 22:30:00,4,4,0.5806451612903226,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,Utah Jazz,0,2.0,Friday,January,0,18997.0
2009-01-03 18:00:00,2,2,0.2258064516129032,0.2535211267605634,13762.0,16726.0,18165.0,Indiana Pacers,Sacramento Kings,0,1.0,Saturday,January,0,12765.0
2009-01-03 19:00:00,6,4,0.59375,0.7792207792207793,17131.0,18987.0,20148.0,Atlanta Hawks,Houston Rockets,0,2.0,Saturday,January,0,16740.0
2009-01-03 20:30:00,1,10,0.25806451612903225,0.4857142857142857,21861.0,21920.0,23430.0,Chicago Bulls,Minnesota Timberwolves,0,3.0,Saturday,January,0,20516.0
2009-01-03 20:30:00,3,3,0.6875,0.654320987654321,18797.0,15908.0,18797.0,San Antonio Spurs,Philadelphia 76ers,0,4.0,Saturday,January,0,18797.0
2009-01-04 12:30:00,27,5,0.3928571428571429,0.4666666666666667,19800.0,16117.0,19800.0,Toronto Raptors,Orlando Magic,0,2.0,Sunday,January,0,19322.0
2009-01-04 13:00:00,4,2,0.21428571428571427,0.4805194805194805,16181.0,16234.0,20173.0,Washington Wizards,Cleveland Cavaliers,0,3.0,Sunday,January,0,20173.0
2009-01-04 15:30:00,3,1,0.25806451612903225,0.2676056338028169,14021.0,0.0,19627.0,Los Angeles Clippers,Detroit Pistons,0,0.0,Sunday,January,0,17968.0
2009-01-04 16:00:00,2,2,0.3548387096774194,0.22857142857142854,12597.0,14213.0,18119.0,Memphis Grizzlies,Dallas Mavericks,0,1.0,Sunday,January,0,11731.0
2009-01-04 18:00:00,14,2,0.3448275862068966,0.2535211267605634,19763.0,19812.0,19763.0,New York Knicks,Boston Celtics,0,1.0,Sunday,January,1,19763.0
2009-01-04 21:30:00,3,4,0.6129032258064516,0.6923076923076923,18997.0,18997.0,18997.0,Los Angeles Lakers,Portland Trail Blazers,0,3.0,Sunday,January,0,18997.0
2009-01-05 19:30:00,3,3,0.696969696969697,0.17142857142857146,19600.0,18874.0,19600.0,Miami Heat,San Antonio Spurs,0,4.0,Monday,January,0,19600.0
2009-01-05 20:00:00,5,1,0.3793103448275862,0.2714285714285714,17086.0,15011.0,18717.0,Milwaukee Bucks,Toronto Raptors,0,2.0,Monday,January,0,12599.0
2009-01-05 21:00:00,2,3,0.3448275862068966,0.7162162162162162,19155.0,12674.0,20053.0,Denver Nuggets,Indiana Pacers,0,2.0,Monday,January,0,14255.0
2009-01-05 21:00:00,2,4,0.59375,0.6219512195121951,19911.0,19100.0,19911.0,Utah Jazz,Golden State Warriors,0,3.0,Monday,January,0,19911.0
2009-01-06 19:00:00,2,27,0.20689655172413796,0.6,17461.0,17519.0,17461.0,Orlando Magic,Washington Wizards,0,3.0,Tuesday,January,0,16011.0
2009-01-06 19:00:00,6,3,0.4375,0.4675324675324675,14599.0,18231.0,20484.0,Philadelphia 76ers,Houston Rockets,0,2.0,Tuesday,January,0,14858.0
2009-01-06 20:00:00,1,2,0.28125,0.22857142857142854,11731.0,14781.0,18119.0,Memphis Grizzlies,Minnesota Timberwolves,0,4.0,Tuesday,January,0,10156.0
2009-01-06 20:30:00,1,2,0.25,0.5147058823529411,20327.0,19580.0,20829.0,Dallas Mavericks,Los Angeles Clippers,0,0.0,Tuesday,January,0,19794.0
2009-01-06 20:30:00,2,10,0.21875,0.4857142857142857,20516.0,22246.0,23430.0,Chicago Bulls,Sacramento Kings,0,1.0,Tuesday,January,0,18060.0
2009-01-07 19:00:00,27,4,0.7647058823529411,0.7792207792207793,16740.0,18216.0,20148.0,Atlanta Hawks,Orlando Magic,0,4.0,Wednesday,January,0,13748.0
2009-01-07 19:00:00,5,2,0.2,0.4805194805194805,20173.0,14141.0,20173.0,Washington Wizards,Toronto Raptors,0,2.0,Wednesday,January,0,13864.0
2009-01-07 19:30:00,6,14,0.5882352941176471,0.6923076923076923,18624.0,14890.0,18624.0,Boston Celtics,Houston Rockets,0,2.0,Wednesday,January,0,18624.0
2009-01-07 20:00:00,3,1,0.4545454545454545,0.2714285714285714,12599.0,13203.0,18717.0,Milwaukee Bucks,Philadelphia 76ers,0,3.0,Wednesday,January,0,13381.0
2009-01-07 20:00:00,8,1,0.15151515151515152,0.2714285714285714,11921.0,18179.0,19177.0,Minnesota Timberwolves,Oklahoma City Thunder,0,2.0,Wednesday,January,0,10272.0
2009-01-07 21:00:00,3,3,0.5,0.7162162162162162,14255.0,11451.0,20053.0,Denver Nuggets,Miami Heat,0,1.0,Wednesday,January,0,15459.0
2009-01-07 21:00:00,2,20,0.6428571428571429,0.6842105263157895,18422.0,19023.0,18422.0,Phoenix Suns,Indiana Pacers,0,3.0,Wednesday,January,0,18422.0
2009-01-07 22:00:00,3,3,0.625,0.5142857142857142,20651.0,12888.0,20687.0,Portland Trail Blazers,Detroit Pistons,0,3.0,Wednesday,January,0,20644.0
2009-01-07 22:30:00,4,2,0.8333333333333334,0.6666666666666666,19596.0,15025.0,20007.0,Golden State Warriors,Los Angeles Lakers,0,5.0,Wednesday,January,0,19596.0
2009-01-08 20:30:00,1,3,0.7058823529411765,0.654320987654321,18797.0,16908.0,18797.0,San Antonio Spurs,Los Angeles Clippers,0,4.0,Thursday,January,0,17873.0
2009-01-08 20:30:00,2,2,0.3225806451612903,0.5147058823529411,19794.0,0.0,20829.0,Dallas Mavericks,New York Knicks,0,1.0,Thursday,January,0,19779.0
2009-01-09 19:00:00,4,27,0.7714285714285715,0.6,16011.0,17519.0,17461.0,Orlando Magic,Atlanta Hawks,0,4.0,Friday,January,0,17461.0
